Wed Nov 2 16:07:01 WIB 2022,72.6,24.37,34
Wed Nov 2 16:08:01 WIB 2022,8.3,17.39,34
Wed Nov 2 16:09:01 WIB 2022,10,17.39,34
Wed Nov 2 16:10:01 WIB 2022,20.5,17.40,34
Wed Nov 2 16:11:02 WIB 2022,8.3,17.39,34
Wed Nov 2 16:12:01 WIB 2022,9.6,17.39,34
Wed Nov 2 16:13:01 WIB 2022,9.7,17.39,34
Wed Nov 2 16:14:01 WIB 2022,10.8,17.38,34
Wed Nov 2 16:15:02 WIB 2022,9.6,17.39,34
Wed Nov 2 16:16:01 WIB 2022,8.6,17.39,34
Wed Nov 2 16:17:01 WIB 2022,8.6,17.39,34
Wed Nov 2 16:18:01 WIB 2022,13.7,17.39,34
Wed Nov 2 16:19:02 WIB 2022,17.1,17.39,34
Wed Nov 2 16:20:01 WIB 2022,20,17.39,34
Wed Nov 2 16:21:01 WIB 2022,9.3,17.39,34
Wed Nov 2 16:22:01 WIB 2022,7.1,17.40,34
Wed Nov 2 16:23:02 WIB 2022,13.7,17.39,34
Wed Nov 2 16:24:01 WIB 2022,8.5,17.40,34
Wed Nov 2 16:25:01 WIB 2022,8.6,17.39,34
Wed Nov 2 16:26:01 WIB 2022,9.7,17.39,34
Wed Nov 2 16:27:02 WIB 2022,8.3,17.40,34
Wed Nov 2 16:28:01 WIB 2022,8.3,17.39,34
Wed Nov 2 16:29:01 WIB 2022,9.6,17.39,34
Wed Nov 2 16:30:01 WIB 2022,30.3,17.39,34
Wed Nov 2 16:31:02 WIB 2022,9.2,17.40,34
Wed Nov 2 16:32:01 WIB 2022,9.6,17.39,34
Wed Nov 2 16:33:01 WIB 2022,9.5,17.39,34
Wed Nov 2 16:34:01 WIB 2022,11.8,17.39,34
Wed Nov 2 16:35:02 WIB 2022,9.5,17.38,34
Wed Nov 2 16:36:01 WIB 2022,7.2,17.40,34
Wed Nov 2 16:37:01 WIB 2022,8.6,17.40,34
Wed Nov 2 16:38:01 WIB 2022,7.1,17.38,34
Wed Nov 2 16:39:01 WIB 2022,20.5,17.39,34
Wed Nov 2 16:40:02 WIB 2022,23,17.39,34
Wed Nov 2 16:41:01 WIB 2022,8.2,17.39,34
Wed Nov 2 16:42:01 WIB 2022,8.5,17.39,34
Wed Nov 2 16:43:01 WIB 2022,8.5,17.39,34
Wed Nov 2 16:44:02 WIB 2022,9.5,17.39,34
Wed Nov 2 16:45:01 WIB 2022,12.7,17.40,34
Wed Nov 2 16:46:01 WIB 2022,8.6,17.40,34
Wed Nov 2 16:47:01 WIB 2022,12.3,17.39,34
Wed Nov 2 16:48:02 WIB 2022,13.2,17.39,34
Wed Nov 2 16:49:01 WIB 2022,9.9,17.39,34
Wed Nov 2 16:50:01 WIB 2022,25,17.39,34
Wed Nov 2 16:51:01 WIB 2022,6.8,17.39,34
Wed Nov 2 16:52:02 WIB 2022,12.5,17.38,34
Wed Nov 2 16:53:01 WIB 2022,11,17.39,34
Wed Nov 2 16:54:01 WIB 2022,8.3,17.39,34
Wed Nov 2 16:55:01 WIB 2022,14.3,17.40,34
Wed Nov 2 16:56:02 WIB 2022,10.8,17.39,34
Wed Nov 2 16:57:01 WIB 2022,8.6,17.40,34
Wed Nov 2 16:58:01 WIB 2022,5.6,17.39,34
Wed Nov 2 16:59:01 WIB 2022,8.5,17.39,34
Wed Nov 2 17:00:02 WIB 2022,50.6,17.57,34
Wed Nov 2 17:01:02 WIB 2022,22.1,17.40,34
Wed Nov 2 17:02:01 WIB 2022,6.9,17.39,34
Wed Nov 2 17:03:01 WIB 2022,9.7,17.58,34
Wed Nov 2 17:04:01 WIB 2022,9.7,17.58,34
Wed Nov 2 17:05:02 WIB 2022,51.9,17.85,34
Wed Nov 2 17:06:01 WIB 2022,79.4,24.36,34
Wed Nov 2 17:07:01 WIB 2022,61,27.02,34
Wed Nov 2 17:08:01 WIB 2022,8.3,17.61,34
Wed Nov 2 17:09:01 WIB 2022,7.2,17.60,34
Wed Nov 2 17:10:01 WIB 2022,20.3,17.61,34
Wed Nov 2 17:11:02 WIB 2022,9.5,17.60,34
Wed Nov 2 17:12:01 WIB 2022,8.5,17.61,34
Wed Nov 2 17:13:01 WIB 2022,6.8,17.60,34
Wed Nov 2 17:14:01 WIB 2022,13.5,17.60,34
Wed Nov 2 17:15:02 WIB 2022,9.6,17.60,34
Wed Nov 2 17:16:01 WIB 2022,7.2,17.60,34
Wed Nov 2 17:17:01 WIB 2022,7.2,17.60,34
Wed Nov 2 17:18:01 WIB 2022,6.8,17.60,34
Wed Nov 2 17:19:01 WIB 2022,8.5,17.61,34
Wed Nov 2 17:20:02 WIB 2022,18.2,17.61,34
Wed Nov 2 17:21:01 WIB 2022,12.2,17.60,34
Wed Nov 2 17:22:01 WIB 2022,10,17.60,34
Wed Nov 2 17:23:01 WIB 2022,9.6,17.60,34
Wed Nov 2 17:24:02 WIB 2022,7,17.61,34
Wed Nov 2 17:25:01 WIB 2022,7.1,17.60,34
Wed Nov 2 17:26:01 WIB 2022,7.1,17.60,34
Wed Nov 2 17:27:01 WIB 2022,7.2,17.60,34
Wed Nov 2 17:28:02 WIB 2022,11.4,17.60,34
Wed Nov 2 17:29:01 WIB 2022,11.3,17.60,34
Wed Nov 2 17:30:01 WIB 2022,17.6,17.61,34
Wed Nov 2 17:31:01 WIB 2022,10.4,17.60,34
Wed Nov 2 17:32:02 WIB 2022,10.1,17.60,34
Wed Nov 2 17:33:01 WIB 2022,8.5,17.60,34
Wed Nov 2 17:34:01 WIB 2022,8.7,17.60,34
Wed Nov 2 17:35:01 WIB 2022,10.8,17.60,34
Wed Nov 2 17:36:02 WIB 2022,8.5,17.60,34
Wed Nov 2 17:37:01 WIB 2022,7.4,17.60,34
Wed Nov 2 17:38:01 WIB 2022,12.3,17.61,34
Wed Nov 2 17:39:01 WIB 2022,24,17.60,34
Wed Nov 2 17:40:02 WIB 2022,26.2,17.61,34
Wed Nov 2 17:41:01 WIB 2022,7.1,17.61,34
Wed Nov 2 17:42:01 WIB 2022,5.6,17.61,34
Wed Nov 2 17:43:01 WIB 2022,7.1,17.60,34
Wed Nov 2 17:44:01 WIB 2022,8.6,17.61,34
Wed Nov 2 17:45:02 WIB 2022,13,17.61,34
Wed Nov 2 17:46:01 WIB 2022,8.6,17.60,34
Wed Nov 2 17:47:01 WIB 2022,13.3,17.61,34
Wed Nov 2 17:48:01 WIB 2022,8.5,17.60,34
Wed Nov 2 17:49:02 WIB 2022,8.6,17.60,34
Wed Nov 2 17:50:01 WIB 2022,24.3,17.61,34
Wed Nov 2 17:51:01 WIB 2022,9.7,17.60,34
Wed Nov 2 17:52:01 WIB 2022,10.5,17.60,34
Wed Nov 2 17:53:02 WIB 2022,8.3,17.60,34
Wed Nov 2 17:54:01 WIB 2022,7,17.61,34
Wed Nov 2 17:55:01 WIB 2022,8.6,17.60,34
Wed Nov 2 17:56:01 WIB 2022,7.2,17.60,34
Wed Nov 2 17:57:02 WIB 2022,16,17.61,34
Wed Nov 2 17:58:01 WIB 2022,7.1,17.58,34
Wed Nov 2 17:59:01 WIB 2022,8.5,17.60,34
Wed Nov 2 18:00:01 WIB 2022,48.1,17.79,34
Wed Nov 2 18:01:01 WIB 2022,27.8,17.60,34
Wed Nov 2 18:02:02 WIB 2022,15.8,17.61,34
Wed Nov 2 18:03:01 WIB 2022,8.6,17.61,34
Wed Nov 2 18:04:01 WIB 2022,8.5,17.61,34
Wed Nov 2 18:05:01 WIB 2022,57.3,17.90,34
Wed Nov 2 18:06:01 WIB 2022,76.1,24.37,34
Wed Nov 2 18:07:02 WIB 2022,22.7,17.61,34
Wed Nov 2 18:08:01 WIB 2022,9.6,17.61,34
Wed Nov 2 18:09:01 WIB 2022,8.5,17.61,34
Wed Nov 2 18:10:02 WIB 2022,24.7,17.62,34
Wed Nov 2 18:11:01 WIB 2022,8.3,17.62,34
Wed Nov 2 18:12:01 WIB 2022,7.2,17.61,34
Wed Nov 2 18:13:01 WIB 2022,11.5,17.61,34
Wed Nov 2 18:14:01 WIB 2022,9.5,17.61,34
Wed Nov 2 18:15:02 WIB 2022,12,17.62,34
Wed Nov 2 18:16:01 WIB 2022,8.6,17.61,34
Wed Nov 2 18:17:01 WIB 2022,8.5,17.62,34
Wed Nov 2 18:18:01 WIB 2022,7.2,17.62,34
Wed Nov 2 18:19:02 WIB 2022,9.7,17.61,34
Wed Nov 2 18:20:01 WIB 2022,20.3,17.61,34
Wed Nov 2 18:21:01 WIB 2022,9.5,17.61,34
Wed Nov 2 18:22:01 WIB 2022,14.5,17.61,34
Wed Nov 2 18:23:02 WIB 2022,9.2,17.61,34
Wed Nov 2 18:24:01 WIB 2022,8.5,17.61,34
Wed Nov 2 18:25:01 WIB 2022,9.6,17.61,34
Wed Nov 2 18:26:01 WIB 2022,7.1,17.60,34
Wed Nov 2 18:27:02 WIB 2022,8.6,17.61,34
Wed Nov 2 18:28:01 WIB 2022,8.5,17.62,34
Wed Nov 2 18:29:01 WIB 2022,9.9,17.61,34
Wed Nov 2 18:30:01 WIB 2022,22.8,17.62,34
Wed Nov 2 18:31:02 WIB 2022,9.6,17.62,34
Wed Nov 2 18:32:01 WIB 2022,9.7,17.60,34
Wed Nov 2 18:33:01 WIB 2022,9.5,17.60,34
Wed Nov 2 18:34:01 WIB 2022,25.9,17.61,34
Wed Nov 2 18:35:02 WIB 2022,10.5,17.61,34
Wed Nov 2 18:36:01 WIB 2022,9.3,17.61,34
Wed Nov 2 18:37:01 WIB 2022,8.6,17.61,34
Wed Nov 2 18:38:01 WIB 2022,9.6,17.61,34
Wed Nov 2 18:39:01 WIB 2022,8.6,17.61,34
Wed Nov 2 18:40:02 WIB 2022,22.7,17.61,34
Wed Nov 2 18:41:01 WIB 2022,8.3,17.62,34
Wed Nov 2 18:42:01 WIB 2022,7.1,17.61,34
Wed Nov 2 18:43:01 WIB 2022,8.3,17.61,34
Wed Nov 2 18:44:02 WIB 2022,9.7,17.61,34
Wed Nov 2 18:45:01 WIB 2022,8.6,17.61,34
Wed Nov 2 18:46:01 WIB 2022,8.6,17.62,34
Wed Nov 2 18:47:01 WIB 2022,12.3,17.61,34
Wed Nov 2 18:48:02 WIB 2022,13.5,17.61,34
Wed Nov 2 18:49:01 WIB 2022,7.4,17.61,34
Wed Nov 2 18:50:01 WIB 2022,22.4,17.61,34
Wed Nov 2 18:51:01 WIB 2022,4.3,17.61,34
Wed Nov 2 18:52:02 WIB 2022,12.3,17.61,34
Wed Nov 2 18:53:01 WIB 2022,7.1,17.61,34
Wed Nov 2 18:54:01 WIB 2022,9.9,17.61,34
Wed Nov 2 18:55:01 WIB 2022,8.7,17.61,34
Wed Nov 2 18:56:01 WIB 2022,8.6,17.61,34
Wed Nov 2 18:57:02 WIB 2022,9.6,17.61,34
Wed Nov 2 18:58:01 WIB 2022,8.5,17.61,34
Wed Nov 2 18:59:01 WIB 2022,35.4,17.60,34
Wed Nov 2 19:00:02 WIB 2022,46.2,17.79,34
Wed Nov 2 19:01:01 WIB 2022,26.9,17.62,34
Wed Nov 2 19:02:01 WIB 2022,9.7,17.62,34
Wed Nov 2 19:03:01 WIB 2022,12.5,17.61,34
Wed Nov 2 19:04:01 WIB 2022,15,17.61,34
Wed Nov 2 19:05:02 WIB 2022,36.8,17.83,34
Wed Nov 2 19:06:01 WIB 2022,78.1,24.40,34
Wed Nov 2 19:07:01 WIB 2022,6.9,17.61,34
Wed Nov 2 19:08:01 WIB 2022,8.5,17.61,34
Wed Nov 2 19:09:01 WIB 2022,9.7,17.61,34
Wed Nov 2 19:10:02 WIB 2022,20,17.62,34
Wed Nov 2 19:11:01 WIB 2022,8.3,17.61,34
Wed Nov 2 19:12:01 WIB 2022,8.6,17.62,34
Wed Nov 2 19:13:01 WIB 2022,9.7,17.62,34
Wed Nov 2 19:14:02 WIB 2022,23.9,17.61,34
Wed Nov 2 19:15:01 WIB 2022,14.3,17.61,34
Wed Nov 2 19:16:01 WIB 2022,6.8,17.62,34
Wed Nov 2 19:17:01 WIB 2022,8.6,17.61,34
Wed Nov 2 19:18:02 WIB 2022,7.1,17.61,34
Wed Nov 2 19:19:01 WIB 2022,7.2,17.61,34
Wed Nov 2 19:20:01 WIB 2022,18.5,17.61,34
Wed Nov 2 19:21:01 WIB 2022,5.8,17.62,34
Wed Nov 2 19:22:02 WIB 2022,13.5,17.62,34
Wed Nov 2 19:23:01 WIB 2022,8.2,17.61,34
Wed Nov 2 19:24:01 WIB 2022,11.4,17.61,34
Wed Nov 2 19:25:01 WIB 2022,13,17.61,34
Wed Nov 2 19:26:02 WIB 2022,9.7,17.62,34
Wed Nov 2 19:27:01 WIB 2022,7.2,17.61,34
Wed Nov 2 19:28:01 WIB 2022,7.2,17.61,34
Wed Nov 2 19:29:01 WIB 2022,12.5,17.61,34
Wed Nov 2 19:30:01 WIB 2022,21.1,17.61,34
Wed Nov 2 19:31:02 WIB 2022,11.1,17.61,34
Wed Nov 2 19:32:01 WIB 2022,7.2,17.62,34
Wed Nov 2 19:33:01 WIB 2022,7.2,17.61,34
Wed Nov 2 19:34:01 WIB 2022,9.5,17.61,34
Wed Nov 2 19:35:02 WIB 2022,16,17.62,34
Wed Nov 2 19:36:01 WIB 2022,7.1,17.61,34
Wed Nov 2 19:37:01 WIB 2022,8.5,17.61,34
Wed Nov 2 19:38:01 WIB 2022,10.7,17.61,34
Wed Nov 2 19:39:02 WIB 2022,11.3,17.62,34
Wed Nov 2 19:40:01 WIB 2022,22.4,17.61,34
Wed Nov 2 19:41:01 WIB 2022,5.6,17.61,34
Wed Nov 2 19:42:01 WIB 2022,5.9,17.60,34
Wed Nov 2 19:43:02 WIB 2022,10.8,17.61,34
Wed Nov 2 19:44:01 WIB 2022,8.6,17.61,34
Wed Nov 2 19:45:01 WIB 2022,8.6,17.62,34
Wed Nov 2 19:46:01 WIB 2022,12.7,17.61,34
Wed Nov 2 19:47:02 WIB 2022,11,17.62,34
Wed Nov 2 19:48:01 WIB 2022,7.1,17.61,34
Wed Nov 2 19:49:01 WIB 2022,10.5,17.62,34
Wed Nov 2 19:50:01 WIB 2022,17.6,17.61,34
Wed Nov 2 19:51:02 WIB 2022,8.5,17.62,34
Wed Nov 2 19:52:01 WIB 2022,8.5,17.61,34
Wed Nov 2 19:53:01 WIB 2022,8.5,17.62,34
Wed Nov 2 19:54:01 WIB 2022,11.1,17.61,34
Wed Nov 2 19:55:02 WIB 2022,9.6,17.62,34
Wed Nov 2 19:56:01 WIB 2022,8.5,17.61,34
Wed Nov 2 19:57:01 WIB 2022,7.2,17.61,34
Wed Nov 2 19:58:01 WIB 2022,8.3,17.61,34
Wed Nov 2 19:59:01 WIB 2022,5.7,17.61,34
Wed Nov 2 20:00:02 WIB 2022,47.3,17.80,34
Wed Nov 2 20:01:02 WIB 2022,29.1,17.61,34
Wed Nov 2 20:02:01 WIB 2022,9.6,17.62,34
Wed Nov 2 20:03:01 WIB 2022,14.5,17.61,34
Wed Nov 2 20:04:01 WIB 2022,4.3,17.61,34
Wed Nov 2 20:05:02 WIB 2022,53.5,17.89,34
Wed Nov 2 20:06:01 WIB 2022,78.3,24.34,34
Wed Nov 2 20:07:01 WIB 2022,66.2,24.53,34
Wed Nov 2 20:08:02 WIB 2022,10.8,17.61,34
Wed Nov 2 20:09:01 WIB 2022,5.7,17.61,34
Wed Nov 2 20:10:01 WIB 2022,24.7,17.62,34
Wed Nov 2 20:11:01 WIB 2022,5.6,17.61,34
Wed Nov 2 20:12:02 WIB 2022,18.2,17.61,34
Wed Nov 2 20:13:01 WIB 2022,9.6,17.61,34
Wed Nov 2 20:14:01 WIB 2022,5.6,17.61,34
Wed Nov 2 20:15:01 WIB 2022,9.6,17.62,34
Wed Nov 2 20:16:02 WIB 2022,8.5,17.61,34
Wed Nov 2 20:17:01 WIB 2022,5.7,17.61,34
Wed Nov 2 20:18:01 WIB 2022,10,17.61,34
Wed Nov 2 20:19:01 WIB 2022,5.6,17.61,34
Wed Nov 2 20:20:01 WIB 2022,20.5,17.61,34
Wed Nov 2 20:21:02 WIB 2022,9.5,17.61,34
Wed Nov 2 20:22:01 WIB 2022,7.2,17.61,34
Wed Nov 2 20:23:01 WIB 2022,8.3,17.61,34
Wed Nov 2 20:24:01 WIB 2022,10.8,17.62,34
Wed Nov 2 20:25:02 WIB 2022,12.3,17.61,34
Wed Nov 2 20:26:01 WIB 2022,7.1,17.62,34
Wed Nov 2 20:27:01 WIB 2022,9.3,17.61,34
Wed Nov 2 20:28:01 WIB 2022,7.4,17.61,34
Wed Nov 2 20:29:02 WIB 2022,8.5,17.61,34
Wed Nov 2 20:30:01 WIB 2022,19.2,17.62,34
Wed Nov 2 20:31:01 WIB 2022,8.3,17.62,34
Wed Nov 2 20:32:01 WIB 2022,8.5,17.61,34
Wed Nov 2 20:33:02 WIB 2022,5.6,17.62,34
Wed Nov 2 20:34:01 WIB 2022,8.3,17.61,34
Wed Nov 2 20:35:01 WIB 2022,4.3,17.61,34
Wed Nov 2 20:36:01 WIB 2022,9.6,17.61,34
Wed Nov 2 20:37:02 WIB 2022,6.9,17.61,34
Wed Nov 2 20:38:01 WIB 2022,5.6,17.62,34
Wed Nov 2 20:39:01 WIB 2022,5.6,17.62,34
Wed Nov 2 20:40:01 WIB 2022,23.8,17.62,34
Wed Nov 2 20:41:01 WIB 2022,8.5,17.61,34
Wed Nov 2 20:42:02 WIB 2022,9.6,17.61,34
Wed Nov 2 20:43:01 WIB 2022,8.6,17.61,34
Wed Nov 2 20:44:01 WIB 2022,8.6,17.62,34
Wed Nov 2 20:45:01 WIB 2022,14.7,17.62,34
Wed Nov 2 20:46:02 WIB 2022,9.7,17.61,34
Wed Nov 2 20:47:01 WIB 2022,7.1,17.61,34
Wed Nov 2 20:48:01 WIB 2022,8.5,17.61,34
Wed Nov 2 20:49:01 WIB 2022,7.2,17.62,34
Wed Nov 2 20:50:02 WIB 2022,23.3,17.62,34
Wed Nov 2 20:51:01 WIB 2022,6.9,17.61,34
Wed Nov 2 20:52:01 WIB 2022,12.2,17.62,34
Wed Nov 2 20:53:01 WIB 2022,7,17.62,34
Wed Nov 2 20:54:02 WIB 2022,9.7,17.61,34
Wed Nov 2 20:55:01 WIB 2022,5.7,17.62,34
Wed Nov 2 20:56:01 WIB 2022,4.3,17.62,34
Wed Nov 2 20:57:01 WIB 2022,7.1,17.61,34
Wed Nov 2 20:58:01 WIB 2022,2.9,17.61,34
Wed Nov 2 20:59:02 WIB 2022,9.6,17.61,34
Wed Nov 2 21:00:01 WIB 2022,50.6,17.80,34
Wed Nov 2 21:01:01 WIB 2022,19.2,17.61,34
Wed Nov 2 21:02:01 WIB 2022,8.5,17.60,34
Wed Nov 2 21:03:01 WIB 2022,15.4,17.61,34
Wed Nov 2 21:04:02 WIB 2022,10.7,17.61,34
Wed Nov 2 21:05:01 WIB 2022,52.8,17.88,34
Wed Nov 2 21:06:01 WIB 2022,78.6,24.37,34
Wed Nov 2 21:07:02 WIB 2022,76,24.65,34
Wed Nov 2 21:08:01 WIB 2022,6.9,17.61,34
Wed Nov 2 21:09:01 WIB 2022,8.6,17.61,34
Wed Nov 2 21:10:01 WIB 2022,24.1,17.61,34
Wed Nov 2 21:11:02 WIB 2022,11.8,17.61,34
Wed Nov 2 21:12:01 WIB 2022,8.3,17.63,34
Wed Nov 2 21:13:01 WIB 2022,9.5,17.61,34
Wed Nov 2 21:14:01 WIB 2022,8.3,17.61,34
Wed Nov 2 21:15:02 WIB 2022,8.6,17.62,34
Wed Nov 2 21:16:01 WIB 2022,8.3,17.62,34
Wed Nov 2 21:17:01 WIB 2022,9.9,17.61,34
Wed Nov 2 21:18:01 WIB 2022,8.6,17.61,34
Wed Nov 2 21:19:02 WIB 2022,11,17.62,34
Wed Nov 2 21:20:01 WIB 2022,17.1,17.61,34
Wed Nov 2 21:21:01 WIB 2022,11,17.62,34
Wed Nov 2 21:22:01 WIB 2022,6.9,17.61,34
Wed Nov 2 21:23:02 WIB 2022,9.5,17.62,34
Wed Nov 2 21:24:01 WIB 2022,8.5,17.62,34
Wed Nov 2 21:25:01 WIB 2022,8.6,17.61,34
Wed Nov 2 21:26:01 WIB 2022,5.9,17.62,34
Wed Nov 2 21:27:01 WIB 2022,8.5,17.62,34
Wed Nov 2 21:28:02 WIB 2022,9.5,17.62,34
Wed Nov 2 21:29:01 WIB 2022,8.6,17.61,34
Wed Nov 2 21:30:01 WIB 2022,23.1,17.61,34
Wed Nov 2 21:31:01 WIB 2022,17.7,17.62,34
Wed Nov 2 21:32:02 WIB 2022,16.9,17.62,34
Wed Nov 2 21:33:01 WIB 2022,8.5,17.62,34
Wed Nov 2 21:34:01 WIB 2022,9.6,17.61,34
Wed Nov 2 21:35:01 WIB 2022,7.2,17.61,34
Wed Nov 2 21:36:02 WIB 2022,8.3,17.62,34
Wed Nov 2 21:37:01 WIB 2022,7.2,17.62,34
Wed Nov 2 21:38:01 WIB 2022,8.5,17.62,34
Wed Nov 2 21:39:01 WIB 2022,7.2,17.61,34
Wed Nov 2 21:40:02 WIB 2022,27.2,17.62,34
Wed Nov 2 21:41:01 WIB 2022,8.3,17.62,34
Wed Nov 2 21:42:01 WIB 2022,5.6,17.61,34
Wed Nov 2 21:43:01 WIB 2022,7.1,17.61,34
Wed Nov 2 21:44:01 WIB 2022,4.3,17.61,34
Wed Nov 2 21:45:02 WIB 2022,7.1,17.62,34
Wed Nov 2 21:46:01 WIB 2022,10.1,17.62,34
Wed Nov 2 21:47:01 WIB 2022,8.5,17.62,34
Wed Nov 2 21:48:01 WIB 2022,11,17.62,34
Wed Nov 2 21:49:02 WIB 2022,10.7,17.62,34
Wed Nov 2 21:50:01 WIB 2022,21.9,17.61,34
Wed Nov 2 21:51:01 WIB 2022,9.3,17.63,34
Wed Nov 2 21:52:01 WIB 2022,8.5,17.61,34
Wed Nov 2 21:53:02 WIB 2022,9.5,17.62,34
Wed Nov 2 21:54:01 WIB 2022,10,17.60,34
Wed Nov 2 21:55:01 WIB 2022,5.6,17.58,34
Wed Nov 2 21:56:01 WIB 2022,8.6,17.60,34
Wed Nov 2 21:57:02 WIB 2022,13.9,17.58,34
Wed Nov 2 21:58:01 WIB 2022,8.6,17.60,34
Wed Nov 2 21:59:01 WIB 2022,8.3,17.58,34
Wed Nov 2 22:00:01 WIB 2022,48,17.76,34
Wed Nov 2 22:01:02 WIB 2022,22.7,17.60,34
Wed Nov 2 22:02:01 WIB 2022,7.1,17.60,34
Wed Nov 2 22:03:01 WIB 2022,8.6,17.62,34
Wed Nov 2 22:04:01 WIB 2022,8.5,17.62,34
Wed Nov 2 22:05:02 WIB 2022,52,17.86,34
Wed Nov 2 22:06:01 WIB 2022,76.4,24.34,34
Wed Nov 2 22:07:01 WIB 2022,36.6,26.71,34
Wed Nov 2 22:08:01 WIB 2022,8.3,17.62,34
Wed Nov 2 22:09:02 WIB 2022,8.3,17.62,34
Wed Nov 2 22:10:01 WIB 2022,21.3,17.62,34
Wed Nov 2 22:11:01 WIB 2022,12.8,17.62,34
Wed Nov 2 22:12:01 WIB 2022,8.6,17.62,34
Wed Nov 2 22:13:02 WIB 2022,9.6,17.62,34
Wed Nov 2 22:14:01 WIB 2022,8.6,17.61,34
Wed Nov 2 22:15:01 WIB 2022,4.3,17.62,34
Wed Nov 2 22:16:01 WIB 2022,10.5,17.62,34
Wed Nov 2 22:17:02 WIB 2022,8.5,17.61,34
Wed Nov 2 22:18:01 WIB 2022,8.6,17.61,34
Wed Nov 2 22:19:01 WIB 2022,8.3,17.62,34
Wed Nov 2 22:20:01 WIB 2022,18.4,17.61,34
Wed Nov 2 22:21:02 WIB 2022,7,17.62,34
Wed Nov 2 22:22:01 WIB 2022,12.5,17.61,34
Wed Nov 2 22:23:01 WIB 2022,8.6,17.62,34
Wed Nov 2 22:24:01 WIB 2022,7.2,17.61,34
Wed Nov 2 22:25:02 WIB 2022,10.8,17.62,34
Wed Nov 2 22:26:01 WIB 2022,5.7,17.61,34
Wed Nov 2 22:27:01 WIB 2022,7.2,17.62,34
Wed Nov 2 22:28:01 WIB 2022,5.6,17.61,34
Wed Nov 2 22:29:01 WIB 2022,8.6,17.62,34
Wed Nov 2 22:30:02 WIB 2022,21.5,17.62,34
Wed Nov 2 22:31:01 WIB 2022,9.5,17.62,34
Wed Nov 2 22:32:01 WIB 2022,9.6,17.62,34
Wed Nov 2 22:33:01 WIB 2022,8.3,17.61,34
Wed Nov 2 22:34:02 WIB 2022,8.3,17.61,34
Wed Nov 2 22:35:01 WIB 2022,7.1,17.62,34
Wed Nov 2 22:36:01 WIB 2022,8.5,17.61,34
Wed Nov 2 22:37:01 WIB 2022,11.4,17.62,34
Wed Nov 2 22:38:02 WIB 2022,8.5,17.62,34
Wed Nov 2 22:39:01 WIB 2022,8.5,17.62,34
Wed Nov 2 22:40:01 WIB 2022,22.7,17.62,34
Wed Nov 2 22:41:01 WIB 2022,7,17.62,34
Wed Nov 2 22:42:02 WIB 2022,13.7,17.62,34
Wed Nov 2 22:43:01 WIB 2022,8.3,17.62,34
Wed Nov 2 22:44:01 WIB 2022,10.8,17.62,34
Wed Nov 2 22:45:01 WIB 2022,7.2,17.61,34
Wed Nov 2 22:46:01 WIB 2022,9.7,17.62,34
Wed Nov 2 22:47:02 WIB 2022,8.6,17.62,34
Wed Nov 2 22:48:01 WIB 2022,8.5,17.61,34
Wed Nov 2 22:49:01 WIB 2022,9.9,17.61,34
Wed Nov 2 22:50:01 WIB 2022,27.5,17.62,34
Wed Nov 2 22:51:02 WIB 2022,15.2,17.61,34
Wed Nov 2 22:52:01 WIB 2022,7.1,17.62,34
Wed Nov 2 22:53:01 WIB 2022,13.9,17.61,34
Wed Nov 2 22:54:02 WIB 2022,8.3,17.62,34
Wed Nov 2 22:55:01 WIB 2022,8.6,17.61,34
Wed Nov 2 22:56:01 WIB 2022,5.7,17.61,34
Wed Nov 2 22:57:01 WIB 2022,11.3,17.61,34
Wed Nov 2 22:58:01 WIB 2022,9.9,17.62,34
Wed Nov 2 22:59:02 WIB 2022,8,17.62,34
Wed Nov 2 23:00:01 WIB 2022,50.7,17.79,34
Wed Nov 2 23:01:01 WIB 2022,23.5,17.62,34
Wed Nov 2 23:02:01 WIB 2022,8.3,17.62,34
Wed Nov 2 23:03:01 WIB 2022,5.7,17.61,34
Wed Nov 2 23:04:02 WIB 2022,10.8,17.61,34
Wed Nov 2 23:05:01 WIB 2022,51.4,17.92,34
Wed Nov 2 23:06:01 WIB 2022,63.2,24.35,34
Wed Nov 2 23:07:02 WIB 2022,68.6,24.64,34
Wed Nov 2 23:08:02 WIB 2022,8.3,17.62,34
Wed Nov 2 23:09:01 WIB 2022,16,17.62,34
Wed Nov 2 23:10:01 WIB 2022,20.5,17.61,34
Wed Nov 2 23:11:01 WIB 2022,8.5,17.61,34
Wed Nov 2 23:12:02 WIB 2022,10.8,17.62,34
Wed Nov 2 23:13:01 WIB 2022,8.6,17.61,34
Wed Nov 2 23:14:01 WIB 2022,8.5,17.62,34
Wed Nov 2 23:15:01 WIB 2022,7.1,17.62,34
Wed Nov 2 23:16:02 WIB 2022,8.5,17.61,34
Wed Nov 2 23:17:01 WIB 2022,9.7,17.62,34
Wed Nov 2 23:18:01 WIB 2022,7.2,17.61,34
Wed Nov 2 23:19:01 WIB 2022,7.1,17.62,34
Wed Nov 2 23:20:02 WIB 2022,23.5,17.62,34
Wed Nov 2 23:21:01 WIB 2022,8.3,17.62,34
Wed Nov 2 23:22:01 WIB 2022,7.1,17.62,34
Wed Nov 2 23:23:01 WIB 2022,8.5,17.62,34
Wed Nov 2 23:24:01 WIB 2022,7.2,17.62,34
Wed Nov 2 23:25:02 WIB 2022,11.1,17.62,34
